Protein Group Name	Representative Protein Description	Total Amino Acids	Sequence Coverage (%)	Sequence Coverage Unshared only (%)	Sequence Redundancy (%)	Numbers of Proteins	# of PSMs	# of Unique Peptides	# Shared Peptides	# PSMs in Experiment	# Unique Seq in Experiment	# Shared Peptides in Experiment	P-Score	# Quantified PSMs	# Quantified Peptides	_Genome_0Min_(TMT 127C PCN)	_Genome_0Min_(TMT 128N PCN)	_Env_60Min_(TMT 129C PCN)	_Env_60Min_(TMT 130N PCN)	_Genome_60Min_(TMT 130C PCN)	_Genome_60Min_(TMT 131N PCN)	Uniprot IDs	Gene Names	Uniprot	tmpSum	0min_1	0min_2	60min_1	60min_2	mean0min	mean60min	log060	pVal060	qVal060
PG245507	sp|O75570|RF1M_HUMAN Peptide chain release factor 1; mitochondrial OS=Homo sapiens GN=MTRF1 PE=1 SV=2	445	11.01	11.01	0.0	1	7	3	0	2	2	0	4.02e-50	2	2	6921.867421	5379.533774	5021.462595	4372.711542	6627.920426	6016.057122	O75570	MTRF1	O75570	25174.129984	7646.8350202500005	6326.341557	5636.11990725	5584.502704	6986.588288625	5610.311305625	-0.3165073009741566	0.0395795793751358	0.185933273492755
PG255116	sp|P48454-3|PP2BC_HUMAN Isoform 3 of Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform OS=Homo sapiens GN=PPP3CC	521	11.13	7.294	0.0	3	15	5	2	3	3	2	1.21e-65	1	1	5895.408497	7936.880428	6214.571037	5895.348366	5712.541838	6554.935935	P48454|P48454-2|P48454-3	PPP3CC	P48454-3	25162.805477	6821.76704	5647.692322	7078.0493182499995	5722.7747885	6234.729681	6400.412053374999	0.03783777712526381	0.817810708226063	0.637411411679921
PG257233	sp|Q8TBK6-2|ZCH10_HUMAN Isoform 2 of Zinc finger CCHC domain-containing protein 10 OS=Homo sapiens GN=ZCCHC10	170	14.12	14.12	0.0	1	3	2	0	1	1	0	3.24e-29	1	1	7287.713874	6504.20158	8768.58614	7950.361326	8761.896536	9135.065709	Q8TBK6-2	ZCCHC10	Q8TBK6-2	25157.069528	5115.81019525	3987.63717925	8666.3944755	7357.09114625	4551.72368725	8011.742810874999	0.815703127804785	0.0038071447004924	0.072000353468615
PG251351	sp|Q6NSW5|FA45B_HUMAN Putative protein FAM45B OS=Homo sapiens GN=FAM45BP PE=5 SV=1	357	5.042	5.042	0.0	3	3	2	0	1	1	0	5.47e-23	1	1	5943.812011	5831.084337	4662.389712	4296.848256	5503.671037	5384.612101	Q8TCE6|Q8TCE6-2|Q6NSW5	FAM45A|FAM45BP	Q6NSW5	25096.652082	5403.139812	6319.7185815	7119.210876	6293.70230575	5861.42919675	6706.456590875	0.19429822747450734	0.148214171874853	0.305749526023438
PG255056	sp|O75400-2|PR40A_HUMAN Isoform 2 of Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens GN=PRPF40A	930	32.15	4.624	9.462	1	118	35	32	13	13	12	0.0	1	1	8781.02959	7619.761161	6357.135303	7628.637627	7062.790237	6518.87081	O75400-2	PRPF40A	O75400-2	25089.912693	7119.210876	7098.53496525	6202.7464935	4572.0829685	7108.872920625	5387.414731	-0.4000277150482494	0.0485253157950994	0.20026432180568
PG247105	sp|O00635|TRI38_HUMAN E3 ubiquitin-protein ligase TRIM38 OS=Homo sapiens GN=TRIM38 PE=1 SV=1	465	4.731	4.731	0.0	1	2	2	0	1	1	0	5.49e-23	1	1	6312.199635	6906.512081	6072.636009	7924.120711	5998.496555	6153.146075	O00635	TRIM38	O00635	25061.417056	6297.34133325	6116.15092475	5539.4134324999995	7196.13555775	6206.746129	6367.774495125	0.03695210858220537	0.866219472629625	0.650702592293627
PG245368	sp|Q9BWF3-4|RBM4_HUMAN Isoform 4 of RNA-binding protein 4 OS=Homo sapiens GN=RBM4	173	82.66	9.249	19.08	1	69	18	17	10	10	9	1.67e-252	1	1	4675.417798	4780.14746	7758.403725	8368.134952	10404.85345	7831.960972	Q9BWF3-4	RBM4	Q9BWF3-4	24999.981305	4167.14899725	4796.50759475	8035.537189	7876.90926175	4481.828296	7956.223225375	0.8279963754030205	0.0003925253698985	0.021494626530021
PG243740	sp|O96007|MOC2B_HUMAN Molybdopterin synthase catalytic subunit OS=Homo sapiens GN=MOCS2 PE=1 SV=1	188	25.53	25.53	9.043	1	14	5	0	1	1	0	1.7999999999999998e-69	1	1	5797.73345	5406.028303	5984.340108	7359.578096	6123.30244	6476.641517	O96007	MOCS2	O96007	24882.212061	6293.70230575	5748.878192	6899.59534075	5995.217025	6021.2902488750005	6447.406182875	0.09864621287220963	0.385775696646764	0.461636020414453
PG253606	sp|Q6UB28|MAP12_HUMAN Methionine aminopeptidase 1D; mitochondrial OS=Homo sapiens GN=METAP1D PE=1 SV=1	335	8.06	8.06	0.0	1	4	2	0	1	1	0	1.25e-27	1	1	6726.288635	5391.2298	5671.481869	5661.916121	6260.647891	5713.442126	Q6UB28	METAP1D	Q6UB28	24819.990218	6406.46771625	6874.388498	6051.839532	5469.32720975	6640.428107125001	5760.583370875	-0.2050613349023679	0.0651159993715287	0.224128937346606
PG256593	sp|Q15836|VAMP3_HUMAN Vesicle-associated membrane protein 3 OS=Homo sapiens GN=VAMP3 PE=1 SV=3	100	56.0	29.0	24.0	1	14	6	4	1	1	0	1.08e-68	1	1	5443.289854	5859.130985	5063.708928	5673.490095	5816.84318	5595.265272	Q15836	VAMP3	Q15836	24814.517458	6155.47007625	6231.5286115	6462.73572275	5928.593467000001	6193.499343875	6195.664594875	0.0005042788887498192	0.991857822299976	0.680603314688941
PG246263	sp|O75529|TAF5L_HUMAN TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L OS=Homo sapiens GN=TAF5L PE=1 SV=1	589	8.319	8.319	0.0	1	4	4	0	1	1	0	9.910000000000001e-57	1	1	6801.054021	5501.604558	6571.836645	7241.25713	7766.254527	7120.458406	O75529	TAF5L	O75529	24759.999956	5606.183851	5857.3234825	6316.78245625	6863.788703	5731.75366675	6590.2855796250005	0.20136437519069975	0.0514490921778784	0.20428793552794
PG246783	sp|P0DI81-3|TPC2A_HUMAN Isoform 3 of Trafficking protein particle complex subunit 2 OS=Homo sapiens GN=TRAPPC2	174	24.14	24.14	0.0	2	6	3	0	2	2	0	2.37e-41	2	2	6348.542877	6236.273295	6090.705005	5573.629972	7747.257431	6602.52423	P0DI82|P0DI81-3	TRAPPC2B|TRAPPC2	P0DI81-3	24757.900417	6613.4731525	6038.343275499999	6047.3967795	6146.780302	6325.908213999999	6097.08854075	-0.05315212648283939	0.531971675359747	0.531391883698971
PG253797	sp|Q96G25-2|MED8_HUMAN Isoform 2 of Mediator of RNA polymerase II transcription subunit 8 OS=Homo sapiens GN=MED8	301	29.9	29.9	0.0	2	16	7	0	2	2	0	3.07e-89	2	2	6454.800001	4884.72776	7043.814997	7556.788226	7033.208711	7372.139207	Q96G25|Q96G25-2	MED8	Q96G25-2	24755.807597	5722.7747885	4813.69316075	7177.1766675	7061.731537	5268.233974625	7119.45410225	0.43444720354573846	0.0093816821479434	0.105517592605221
PG256342	sp|P51692|STA5B_HUMAN Signal transducer and activator of transcription 5B OS=Homo sapiens GN=STAT5B PE=1 SV=2	787	29.48	12.83	1.779	1	47	20	13	5	5	4	2.4700000000000002e-294	1	1	5439.632225	5271.079254	6114.452271	6766.153247	7654.181653	6155.227743	P51692	STAT5B	P51692	24672.5828	5438.33519975	6807.14363125	6250.73269825	6155.47007625	6122.7394155	6203.10138725	0.018812422254800534	0.831182912917348	0.641857958111009
PG251226	sp|Q53R41|FAKD1_HUMAN FAST kinase domain-containing protein 1; mitochondrial OS=Homo sapiens GN=FASTKD1 PE=1 SV=1	847	3.896	3.896	0.0	2	3	3	0	1	1	0	1.0499999999999999e-41	1	1	5865.565424	4572.600927	5666.724336	4656.544619	6357.000168	5241.940469	Q53R41|Q53R41-2	FASTKD1	Q53R41	24570.830218	5767.207908750001	6821.76704	5634.143755	6322.551628	6294.487474375001	5978.3476915	-0.07434210759545407	0.562237044666083	0.545716838023278
PG243641	sp|Q9NZB8-8|MOCS1_HUMAN Isoform 8 of Molybdenum cofactor biosynthesis protein 1 OS=Homo sapiens GN=MOCS1	636	3.774	3.774	0.0	4	2	2	0	1	1	0	4.22e-27	1	1	6225.375242	5607.140896	5603.37926	5640.26709	6303.537545	5774.640285	Q9NZB8|Q9NZB8-2|Q9NZB8-7|Q9NZB8-8	MOCS1	Q9NZB8-8	24562.770574000002	5898.86772525	6258.3613350000005	5755.5490645	6566.17994575	6078.614530125	6160.8645051250005	0.01939027257149516	0.863274007833782	0.650702592293627
PG255916	sp|Q9Y3D9|RT23_HUMAN 28S ribosomal protein S23; mitochondrial OS=Homo sapiens GN=MRPS23 PE=1 SV=2	190	38.95	38.95	14.74	1	15	7	0	2	2	0	5.47e-116	2	2	4976.146512	5200.78663	5956.849598	3663.541735	6627.882213	5888.274657	Q9Y3D9	MRPS23	Q9Y3D9	24473.914842	6146.780302	7088.489657	5496.89426725	5665.4992305	6617.634979500001	5581.196748875	-0.24574121127761575	0.0517280921522878	0.204290288511068
PG250680	sp|Q9BSU1|CP070_HUMAN UPF0183 protein C16orf70 OS=Homo sapiens GN=C16orf70 PE=1 SV=1	422	7.109	7.109	0.0	1	4	2	0	2	2	0	2.1500000000000003e-21	2	2	5321.716224	6815.626159	4674.704676	4127.997165	5309.6548	4640.410922	Q9BSU1	C16orf70	Q9BSU1	24378.106204999996	7037.72161625	5995.217025	6077.3023087500005	5283.346310999999	6516.469320624999	5680.324309875	-0.19811721083775188	0.16165353307589	0.318353274187444
PG257455	sp|O00488|ZN593_HUMAN Zinc finger protein 593 OS=Homo sapiens GN=ZNF593 PE=1 SV=2	134	53.73	53.73	41.79	1	24	8	0	2	2	0	1.2699999999999999e-90	2	2	6291.508107	6865.384511	6619.096758	6247.401509	6230.318145	7445.391661	O00488	ZNF593	O00488	24372.920417	6032.3307505	6641.2681555	5907.0694635	5784.480969	6336.799453	5845.77521625	-0.11636000264134382	0.20665468190004	0.354132313379397
PG256397	tr|F5H0R1|F5H0R1_HUMAN Speckle targeted PIP5K1A-regulated poly(A) polymerase OS=Homo sapiens GN=TUT1 PE=1 SV=1	912	10.96	10.96	0.8772	2	14	7	0	2	2	0	4.51e-85	2	2	7162.559135	5662.969864	4841.520959	5486.155953	5504.253765	6696.107524	Q9H6E5|F5H0R1	TUT1	F5H0R1	24324.571454	5935.87411075	6620.38335075	5913.0552020000005	5818.249411	6278.128730750001	5865.6523065	-0.09804305499222606	0.29700869735192	0.406452058907742
PG254150	sp|P49790|NU153_HUMAN Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2	1475	32.54	1.288	4.339	1	142	40	39	9	9	8	0.0	1	1	7111.489232	5380.421378	6569.36744	5420.072463	6734.945869	6687.685656	P49790	NUP153	P49790	24208.072676	5810.5831705	6605.06159125	5767.207908750001	6047.3967795	6207.822380875	5907.302344125001	-0.07158782648157583	0.48089339833905	0.513640249867625
PG251928	sp|Q9P2K8|E2AK4_HUMAN eIF-2-alpha kinase GCN2 OS=Homo sapiens GN=EIF2AK4 PE=1 SV=3	1649	5.882	5.882	1.152	2	33	8	0	1	1	0	6.97e-131	1	1	5512.577737	4657.609492	4545.054754	4825.139777	5747.902097	5793.549364	Q9P2K8|Q9P2K8-2	EIF2AK4	Q9P2K8	24169.474457	6200.23069725	6816.369118250001	5995.217025	5109.69482625	6508.299907750001	5552.4559256249995	-0.2291546971328665	0.0881605317271457	0.249632131919746
PG256667	sp|Q9Y6I9|TX264_HUMAN Testis-expressed protein 264 OS=Homo sapiens GN=TEX264 PE=1 SV=1	313	17.25	17.25	0.0	2	16	4	0	1	1	0	9.680000000000001e-59	1	1	6265.482725	6250.192331	5566.836242	6668.961969	6158.403659	5305.906258	Q9Y6I9|A0A087WTU3	TEX264	Q9Y6I9	24158.858055	6047.3967795	6077.3023087500005	5482.113816	6571.69641425	6062.349544125	6026.9051151250005	-0.00845968587939376	0.898075099396562	0.658201374018538
PG247580	sp|Q9Y4E6|WDR7_HUMAN WD repeat-containing protein 7 OS=Homo sapiens GN=WDR7 PE=1 SV=2	1490	8.792	8.792	0.0	2	18	9	0	2	2	0	1.45e-119	2	2	6076.188063	5818.556918	6110.532156	5069.957505	6547.823836	6023.296136	Q9Y4E6|Q9Y4E6-2	WDR7	Q9Y4E6	24096.75506	6070.7935675	5935.87411075	6484.7776352500005	5496.89426725	6003.333839125	5990.83595125	-0.003006568641200444	0.941289025791345	0.669097074625793
PG243626	sp|Q7RTP6|MICA3_HUMAN [F-actin]-methionine sulfoxide oxidase MICAL3 OS=Homo sapiens GN=MICAL3 PE=1 SV=2	2002	7.193	7.193	0.5994	1	41	12	0	1	1	0	2.79e-142	1	1	4618.393706	5877.978577	5090.585742	5538.874955	6215.778274	6318.350207	Q7RTP6	MICAL3	Q7RTP6	24032.109117	7109.4356425000005	5828.581135	4773.98182525	6419.91910675	6469.00838875	5596.950466	-0.2089036038979738	0.283772497504389	0.399495266927915
PG242659	sp|P51617|IRAK1_HUMAN Interleukin-1 receptor-associated kinase 1 OS=Homo sapiens GN=IRAK1 PE=1 SV=2	712	6.742	6.742	0.0	4	4	3	0	1	1	0	1.39e-44	1	1	8017.182839	6137.905907	5430.090961	7631.886489	5733.385246	5583.280345	P51617|P51617-2|P51617-3|D3YTB5	IRAK1	P51617	24007.937686	6725.20447825	6097.24047025	5201.8586355	6200.23069725	6411.22247425	5701.044666375	-0.16937316749293177	0.19297754569298	0.343864551145345
PG256417	sp|P36956-4|SRBP1_HUMAN Isoform 4 of Sterol regulatory element-binding protein 1 OS=Homo sapiens GN=SREBF1	1177	3.738	2.804	0.0	8	3	3	1	2	2	1	9.79e-28	1	1	5995.908846	11731.38409	6821.541284	9476.87164	5948.38594	7901.486548	P36956|P36956-2|P36956-3|P36956-4|P36956-5|P36956-6|B5MD58|X6RBE4	SREBF1	P36956-4	24007.656417000002	4867.712126	4545.229542	5821.365894	8827.08424075	4706.470834	7324.225067375	0.6380304700587448	0.0361949153941495	0.181912138990416
PG243899	sp|Q7L1T6|NB5R4_HUMAN Cytochrome b5 reductase 4 OS=Homo sapiens GN=CYB5R4 PE=1 SV=1	521	6.142	6.142	0.0	1	3	2	0	1	1	0	2.3199999999999997e-28	1	1	5854.240976	5824.043539	5707.926549	5802.822984	4747.973123	4668.269059	Q7L1T6	CYB5R4	Q7L1T6	23960.842102000002	6641.2681555	6200.23069725	5590.63739225	5690.66856225	6420.7494263749995	5640.65297725	-0.18687951518187298	0.0511391012533724	0.203315578542064
PG262640	tr|H3BQK9|H3BQK9_HUMAN Microtubule-actin cross-linking factor 1; isoforms 1/2/3/5 OS=Homo sapiens GN=MACF1 PE=1 SV=1	7592	15.58	0.5137	1.515	2	208	101	97	25	25	24	0.0	1	1	6475.987937	5217.504161	5374.609179	6222.975568	5205.724188	5339.519047	H3BQK9|H3BPE1	MACF1	H3BQK9	23929.544529	5366.43902325	5550.929114500001	5833.305513	7098.53496525	5458.684068875	6465.920239125	0.24430251015490245	0.093798374808855	0.256245516784021
PG244841	tr|Q5T1Z8|Q5T1Z8_HUMAN Pumilio homolog 1 OS=Homo sapiens GN=PUM1 PE=1 SV=1	1224	24.59	1.389	2.124	4	98	25	24	11	9	8	0.0	1	1	5001.40715	7047.853793	6363.727199	5452.058078	5315.79933	5552.647621	Q14671-2|Q14671-3|Q5T1Z4|Q5T1Z8	PUM1	Q5T1Z8	23923.649212	6919.7952235	6905.066122	5323.08212375	4921.67804875	6912.430672750001	5122.38008625	-0.4323787996433254	0.0024479411228156	0.0563934534293644
PG242944	tr|F5H070|F5H070_HUMAN Lysine-specific demethylase 3A OS=Homo sapiens GN=KDM3A PE=1 SV=2	1327	18.76	16.88	0.9043	2	33	19	2	2	2	1	1.12e-275	1	1	6242.034873	6006.377689	4448.994104	6324.996029	6626.17315	5429.287937	Q9Y4C1|F5H070	KDM3A	F5H070	23840.119469999998	5596.27104925	6240.50434225	6322.551628	5653.8146275	5918.38769575	5988.1831277500005	0.016914135646430874	0.869700580759891	0.65102500647791
PG257280	sp|O75820|ZN189_HUMAN Zinc finger protein 189 OS=Homo sapiens GN=ZNF189 PE=1 SV=2	626	5.112	2.236	0.0	4	12	3	2	1	1	0	1.4599999999999998e-40	1	1	7998.499255	5837.762888	5440.177341	7666.910717	7905.875324	8323.096662	O75820|O75820-2|O75820-3|O75820-4	ZNF189	O75820	23816.632779	6183.23985225	6961.910134	5293.214442750001	5412.45288625	6572.574993124999	5352.8336645	-0.29615587547051514	0.0201896955668743	0.145449472917602
PG250094	sp|Q9BS16|CENPK_HUMAN Centromere protein K OS=Homo sapiens GN=CENPK PE=1 SV=1	269	19.7	19.7	0.0	3	5	4	0	2	2	0	2.0600000000000002e-57	2	2	5794.562944	5371.128032	6469.641722	6231.455175	6943.994191	5081.200525	Q9BS16|D6RJF0|D6RHD3	CENPK	Q9BS16	23795.186397	4053.55682475	5278.4490655	7306.40908925	7015.7643825	4666.002945125	7161.086735875	0.6179913233944798	0.0077180002104664	0.0964193764022912
PG246536	sp|A0PK00|T120B_HUMAN Transmembrane protein 120B OS=Homo sapiens GN=TMEM120B PE=1 SV=1	339	6.785	5.015	0.0	1	3	2	1	2	2	1	8.4e-24	1	1	5399.859795	4907.952887	5385.760377	6234.922552	7160.460042	7176.815867	A0PK00	TMEM120B	A0PK00	23760.062488999996	5614.9545545	5102.955683	6566.17994575	6337.019446	5358.95511875	6451.599695875	0.267705192458405	0.0215680435018822	0.149097577847322
PG256062	sp|Q9GZR1|SENP6_HUMAN Sentrin-specific protease 6 OS=Homo sapiens GN=SENP6 PE=1 SV=2	1112	10.07	10.07	1.439	2	18	7	0	1	1	0	3.77e-107	1	1	5611.679515	6080.404196	7256.739733	6446.086641	8250.056502	5909.903114	Q9GZR1|Q9GZR1-2	SENP6	Q9GZR1	23754.676735999998	5868.01981375	6653.20400675	5621.69316575	5627.396906	6260.61191025	5624.545035875	-0.15456726979877497	0.144023403810487	0.303334560680673
PG248787	sp|Q8IUR7|ARMC8_HUMAN Armadillo repeat-containing protein 8 OS=Homo sapiens GN=ARMC8 PE=1 SV=2	673	10.25	1.486	0.0	3	18	6	5	4	3	2	5.44e-84	1	1	6385.86642	5683.817495	5704.383581	6327.631919	7161.318949	5073.008742	Q8IUR7|Q8IUR7-2|Q8IUR7-7	ARMC8	Q8IUR7	23733.136705999998	4580.37418275	5438.33519975	6337.019446	7205.868227	5009.3546912500005	6771.4438365000005	0.4348387179127563	0.0163419507077324	0.135957221822438
PG255487	sp|Q92834|RPGR_HUMAN X-linked retinitis pigmentosa GTPase regulator OS=Homo sapiens GN=RPGR PE=1 SV=2	1020	3.922	3.922	0.9804	2	18	5	0	1	1	0	3.18e-53	1	1	5733.694687	4988.066792	5167.165746	5386.561853	5245.178582	6912.531014	Q92834|Q92834-2	RPGR	Q92834	23727.408779999998	6666.5401595	6293.70230575	6070.7935675	4712.040554	6480.121232625001	5391.41706075	-0.26535628824491764	0.105417116066638	0.267703289925552
PG252340	sp|Q92520|FAM3C_HUMAN Protein FAM3C OS=Homo sapiens GN=FAM3C PE=1 SV=1	227	16.3	16.3	0.0	1	5	3	0	1	1	0	4.69e-39	1	1	6314.324053	5939.395676	5001.219446	5451.444703	4727.563445	5442.275842	Q92520	FAM3C	Q92520	23700.64461	6497.5941675	6462.73572275	5532.5746875	5325.448621	6480.164945125	5429.01165425	-0.2553409548673086	0.0130794175068928	0.126583094226324
PG255936	sp|Q9Y467|SALL2_HUMAN Sal-like protein 2 OS=Homo sapiens GN=SALL2 PE=1 SV=4	1007	7.547	6.653	0.6951	3	27	6	1	1	1	0	9.49e-93	1	1	5452.217208	4727.623612	6057.430895	4655.693449	7202.939349	8396.443084	Q9Y467|H0YFS7|E7EW59	SALL2	Q9Y467	23693.536519	5496.89426725	4475.11107875	7151.2337907500005	6620.38335075	4986.002673	6885.80857075	0.4657424174933667	0.0131072254807375	0.126583094226324
PG256821	sp|O95625|ZBT11_HUMAN Zinc finger and BTB domain-containing protein 11 OS=Homo sapiens GN=ZBTB11 PE=1 SV=2	1053	5.603	5.603	0.0	1	20	6	0	1	1	0	4.44e-76	1	1	9093.641313	6468.854637	7393.698512	6147.487691	8581.907031	8482.413478	O95625	ZBTB11	O95625	23677.83333	5748.878192	5606.183851	6706.939634750001	5556.5346395	5677.5310215	6131.737137125	0.11103216738597517	0.385736176114632	0.461636020414453
PG247290	sp|Q9Y5T5|UBP16_HUMAN Ubiquitin carboxyl-terminal hydrolase 16 OS=Homo sapiens GN=USP16 PE=1 SV=1	823	14.22	14.22	2.673	2	20	8	0	1	1	0	9.310000000000001e-99	1	1	7210.641326	4982.020287	7060.167038	4929.619009	6686.485366	6566.738528	Q9Y5T5|Q9Y5T5-2	USP16	Q9Y5T5	23666.486348000002	6122.332078	6273.7035080000005	5325.448621	5980.56427375	6198.017793000001	5653.006447375	-0.13278855413739094	0.173976071522223	0.327257523254937
PG252368	sp|Q6SJ93|F111B_HUMAN Protein FAM111B OS=Homo sapiens GN=FAM111B PE=1 SV=1	734	5.858	4.905	0.0	2	6	4	1	2	2	1	6.2799999999999995e-40	1	1	5538.409066	7090.727545	4938.375287	4259.812037	6843.429947	5582.951477	Q6SJ93|Q6SJ93-2	FAM111B	Q6SJ93	23638.746350999998	5151.8191845	5184.2091915	6961.910134	6273.7035080000005	5168.014188	6617.806821	0.35674314812118707	0.0079599546758537	0.0970244242032906
PG253433	sp|Q96II8|LRCH3_HUMAN Leucine-rich repeat and calponin homology domain-containing protein 3 OS=Homo sapiens GN=LRCH3 PE=1 SV=2	777	25.61	24.58	9.653	1	42	18	1	1	1	0	3.55e-242	1	1	6634.413651	5004.914295	6950.810071	5830.659873	5727.574395	4975.469239	Q96II8	LRCH3	Q96II8	23629.011237	6957.387358	5634.143755	5748.878192	5305.9623945	6295.7655565000005	5527.42029325	-0.18777550218251435	0.207616901790289	0.354421033017959
PG248241	tr|A2A2G4|A2A2G4_HUMAN Alpha-1;3-glucosyltransferase OS=Homo sapiens GN=ALG6 PE=1 SV=1	509	3.929	3.929	0.0	2	3	2	0	1	1	0	6.37e-24	1	1	5347.525851	4312.79037	6327.670179	6001.652381	7198.326811	7403.73652	Q9Y672|A2A2G4	ALG6	A2A2G4	23610.753337000002	5913.0552020000005	5457.43731625	6133.25956875	6032.3307505	5685.2462591250005	6082.795159625	0.09751158025166856	0.24366262368379	0.376743798165565
PG243378	sp|Q8WV93|LACE1_HUMAN Lactation elevated protein 1 OS=Homo sapiens GN=LACE1 PE=1 SV=2	481	5.821	5.821	0.0	1	2	2	0	1	1	0	1.19e-25	1	1	6639.871431	7969.142426	7460.707819	6425.987247	7527.866318	7839.556169	Q8WV93	LACE1	Q8WV93	23493.11662	5517.7890015	5271.4128645	5077.37981875	7578.22571675	5394.600933	6327.8027677499995	0.2301883930080525	0.36315221595692	0.448501060058793
PG244621	sp|Q504Q3|PAN2_HUMAN PAB-dependent poly(A)-specific ribonuclease subunit PAN2 OS=Homo sapiens GN=PAN2 PE=1 SV=3	1202	9.151	9.151	0.0	3	20	8	0	2	2	0	3.26e-118	2	2	5961.810971	4166.131889	5707.853427	7894.385586	7047.090867	6585.282792	Q504Q3|Q504Q3-2|Q504Q3-3	PAN2	Q504Q3	23479.476927	5310.7779855	5818.249411	6240.50434225	6133.25956875	5564.51369825	6186.8819555	0.15295689681733343	0.104559085998392	0.266216379130953
PG254456	sp|Q9H0X9|OSBL5_HUMAN Oxysterol-binding protein-related protein 5 OS=Homo sapiens GN=OSBPL5 PE=1 SV=1	879	9.67	7.964	3.072	2	15	8	2	2	2	1	1.31e-107	1	1	5883.305186	5310.254907	5848.376631	4419.808165	5759.035477	5913.656666	Q9H0X9|Q9H0X9-2	OSBPL5	Q9H0X9	23450.589785999997	6691.45883425	5710.1891205	5714.9120299999995	5391.40803125	6200.823977375	5553.160030625	-0.1591509642942287	0.191285871955691	0.343258781056462
PG242650	tr|A0A0C4DFW2|A0A0C4DFW2_HUMAN Inhibitor of growth protein OS=Homo sapiens GN=ING1 PE=1 SV=1	422	7.583	7.583	0.0	6	6	2	0	1	1	0	3.9600000000000003e-29	1	1	5509.7885	4967.503239	4469.961598	6267.185794	4906.212402	5139.903988	Q9UK53|Q9UK53-2|Q9UK53-4|Q9UK53-5|A0A0C4DFW2|A0A087WXF7	ING1	A0A0C4DFW2	23448.823438	5378.43475	6999.3076842499995	5412.45288625	5710.1891205	6188.871217125	5561.321003375	-0.15424868860818886	0.364326318100124	0.44915329781705
PG245199	sp|Q9H082|RB33B_HUMAN Ras-related protein Rab-33B OS=Homo sapiens GN=RAB33B PE=1 SV=1	229	13.54	7.86	4.803	1	11	3	2	3	2	1	1.06e-47	1	1	5218.103906	4953.042992	5800.382382	6906.880862	5059.743475	4198.954665	Q9H082	RAB33B	Q9H082	23414.594933	5473.7314515	6666.5401595	5469.32720975	5833.305513	6070.1358055	5651.316361375	-0.10314184017381824	0.445739956138058	0.494371060311209
PG242963	sp|P23458|JAK1_HUMAN Tyrosine-protein kinase JAK1 OS=Homo sapiens GN=JAK1 PE=1 SV=2	1154	6.586	5.633	0.7799	1	9	7	2	1	1	0	1.4e-93	1	1	5110.065948	4853.292913	6713.468407	4845.623381	5415.724543	5560.927137	P23458	JAK1	P23458	23340.842972	4545.229542	6685.6835627499995	5980.56427375	6116.15092475	5615.456552375	6048.35759925	0.10714011651568499	0.521289891581649	0.529356581171704
PG256572	sp|Q8N2K1-3|UB2J2_HUMAN Isoform 3 of Ubiquitin-conjugating enzyme E2 J2 OS=Homo sapiens GN=UBE2J2	275	10.91	10.91	5.818	6	4	3	0	2	2	0	1.11e-40	2	2	5481.046217	5525.200318	6645.796518	6128.325571	5263.961546	6159.875327	Q8N2K1|Q8N2K1-2|Q8N2K1-3|A6NGS0|B1AMF0|D6RD90	UBE2J2	Q8N2K1-3	23268.008877	6619.187863	6518.98958525	5039.15050275	5310.7779855	6569.088724125	5174.964244125	-0.3441443566653424	0.004719431564179	0.0790646864170196
PG253890	sp|Q92918|M4K1_HUMAN Mitogen-activated protein kinase kinase kinase kinase 1 OS=Homo sapiens GN=MAP4K1 PE=1 SV=1	833	23.41	23.41	0.0	3	28	14	0	3	3	0	2.43e-193	2	2	6333.706313	4397.006646	5275.996596	6649.555856	7255.289131	8538.310878	Q92918|Q92918-2|K7ER95	MAP4K1	Q92918	23203.027502000004	6484.7776352500005	6706.939634750001	4484.529216	5532.5746875	6595.8586350000005	5008.55195175	-0.39716691999610315	0.0210588557710057	0.147730462038948
PG252964	sp|P32189|GLPK_HUMAN Glycerol kinase OS=Homo sapiens GN=GK PE=1 SV=3	559	6.798	6.798	0.0	5	7	3	0	1	1	0	1.07e-38	1	1	6208.14704	4331.347549	4378.029125	5061.000149	5372.360268	5353.115525	Q14409|P32189|P32189-1|P32189-2|P32189-4	GK3P|GK	P32189	23128.704179	6999.3076842499995	6344.8727610000005	4036.0895	5734.7784222499995	6672.090222625	4885.433961125	-0.44965207865332507	0.053706874724313	0.208232077714047
PG250241	sp|Q96BP2|CHCH1_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 1 OS=Homo sapiens GN=CHCHD1 PE=1 SV=1	118	25.42	25.42	0.0	1	4	2	0	1	1	0	3.0100000000000004e-27	1	1	6028.856304	6408.829488	5849.893664	4927.212529	4704.158866	6291.15907	Q96BP2	CHCHD1	Q96BP2	23109.706513	6322.551628	6143.82131475	5690.66856225	5039.15050275	6233.186471375	5364.9095325	-0.2164160296319376	0.0554940760008206	0.21086226119154
