Protein Group Name	Representative Protein Description	Total Amino Acids	Sequence Coverage (%)	Sequence Coverage Unshared only (%)	Sequence Redundancy (%)	Numbers of Proteins	# of PSMs	# of Unique Peptides	# Shared Peptides	# PSMs in Experiment	# Unique Seq in Experiment	# Shared Peptides in Experiment	P-Score	# Quantified PSMs	# Quantified Peptides	Uniprot IDs	Gene Names	Uniprot	tmpSum	0min_1	0min_2	0min_3	0min_4	5min_1	5min_2	5min_3	60min_1	60min_2	60min_3	mean0min	mean5min	log05	mean60min	log060	pVal05	qVal05	pVal060	qVal060
PG251008	sp|O94830|DDHD2_HUMAN Phospholipase DDHD2 OS=Homo sapiens GN=DDHD2 PE=1 SV=2	711	7.173	7.173	0.0	1	4	4	0	1	1	0	8.869999999999999e-48	1	1	O94830	DDHD2	O94830	206594.45876	19090.720996	21220.231072000002	20967.138528	19613.264593	19439.337489999998	24538.502367	17181.080712000003	19985.86458	21559.642531999998	22245.161234	20222.83879725	20386.306856333333	0.011614912267123495	21263.556115333333	0.0723973623112814	0.980472132558844	0.682446236144626	0.281096410855725	0.258995913886323
PG255118	sp|O75170|PP6R2_HUMAN Serine/threonine-protein phosphatase 6 regulatory subunit 2 OS=Homo sapiens GN=PPP6R2 PE=1 SV=2	966	17.08	15.73	0.0	6	28	12	1	1	1	0	6.18e-174	1	1	O75170|O75170-2|O75170-3|O75170-4|O75170-5|O75170-6	PPP6R2	O75170	206124.73918	20612.483035	22448.390877	19985.86458	21487.986666	19613.264593	21751.68548	23072.428758000002	17665.017881	19564.315689000003	20583.7426	21133.6812895	21479.126277	0.02339121575966844	19271.02539	-0.1331107552499538	0.767622552539083	0.626939450382718	0.0916517903012777	0.121038310688072
PG260054	tr|I3L0A0|I3L0A0_HUMAN HCG2044781 OS=Homo sapiens GN=TMEM189-UBE2V1 PE=3 SV=1	370	27.84	12.43	1.892	1	27	10	6	4	4	3	4.47e-127	1	1	I3L0A0	TMEM189-UBE2V1	I3L0A0	206088.49500999998	16287.667868	14716.046805999998	23992.372156	17413.873992	19396.363983	17985.799614	21790.665164	17181.080712000003	23767.816737	29673.538211	18102.4902055	19724.276253666667	0.123784193910039	23540.811886666666	0.37897590734673076	0.404558311885172	0.493352627815803	0.134448532149629	0.158915421987831
PG245449	sp|Q9GZR2|REXO4_HUMAN RNA exonuclease 4 OS=Homo sapiens GN=REXO4 PE=1 SV=2	422	27.01	27.01	4.976	1	28	13	0	1	1	0	4.560000000000001e-161	1	1	Q9GZR2	REXO4	Q9GZR2	205820.21715	21669.784584	25049.641426	19518.941422	21559.642531999998	21559.642531999998	16082.123382999998	20176.550814	20239.372773	21751.68548	19287.118427	21949.502491	19272.772243	-0.18762413253566104	20426.05889333333	-0.10377736982641414	0.151263909506349	0.333274992698466	0.298609330812351	0.269688666884167
PG245878	sp|Q96RF0|SNX18_HUMAN Sorting nexin-18 OS=Homo sapiens GN=SNX18 PE=1 SV=2	628	8.758	8.758	1.911	3	5	5	0	1	1	0	1.22e-67	1	1	Q96RF0|Q96RF0-2|Q96RF0-3	SNX18	Q96RF0	204538.93450000003	19439.337489999998	21271.898511	21271.898511	23767.816737	20731.739795	21164.784129	20270.051016	16287.667868	21368.858489	19518.941422	21437.73781225	20722.19164666667	-0.048976080187500284	19058.489259666665	-0.16971891209993603	0.537330591826656	0.552037620296486	0.139147670212858	0.163029220432041
PG255411	sp|Q9Y252|RNF6_HUMAN E3 ubiquitin-protein ligase RNF6 OS=Homo sapiens GN=RNF6 PE=1 SV=1	685	15.62	15.62	0.0	1	13	8	0	1	1	0	2.17e-105	1	1	Q9Y252	RNF6	Q9Y252	203466.73494	22342.654610999998	19439.337489999998	19090.720996	18244.281274	21457.013818	18555.088752	22490.229683999998	17445.644756	21457.013818	22677.534057	19779.248592750002	20834.110751333334	0.07495990412904009	20526.730876999998	0.05351625998926866	0.446378777885202	0.515026628879575	0.663655167800304	0.441138860400158
PG254884	tr|H7BZ14|H7BZ14_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens GN=PPIL3 PE=1 SV=1	180	40.56	40.56	7.222	2	14	7	0	1	1	0	2.2e-90	1	1	Q9H2H8|H7BZ14	PPIL3	H7BZ14	203423.66186	18912.667692	16484.425649	17413.873992	19722.485961000002	27122.026487999996	15920.352395	24671.646561	18098.603016999998	22066.396886	21487.986666	18133.3633235	22571.341814666666	0.31584564921911223	20550.995523	0.18056174526666913	0.153087442569352	0.333942262975265	0.0927542091752371	0.12194047800484
PG246252	sp|Q96I59|SYNM_HUMAN Probable asparagine--tRNA ligase; mitochondrial OS=Homo sapiens GN=NARS2 PE=1 SV=3	477	21.38	21.38	0.0	1	13	9	0	1	1	0	2.34e-102	1	1	Q96I59	NARS2	Q96I59	202982.57406999997	22729.840429	19004.599777000003	18244.281274	22883.323642	20239.372773	19722.485961000002	18912.667692	20675.354846	20393.57215	19767.617929	20715.5112805	19624.842141999998	-0.07803037865711922	20278.84830833333	-0.030735707938523735	0.471765608158242	0.526431874952855	0.807631568839648	0.492509870553496
PG253384	sp|Q9Y2U5|M3K2_HUMAN Mitogen-activated protein kinase kinase kinase 2 OS=Homo sapiens GN=MAP3K2 PE=1 SV=2	619	16.16	16.16	4.847	1	80	11	0	1	1	0	3.54e-162	1	1	Q9Y2U5	MAP3K2	Q9Y2U5	202512.55855	19596.114959	17082.292267	15941.295170000001	22769.070732	24366.587527000003	23312.442855	18718.016198	21705.841483999997	16528.103271	21751.68548	18847.193282	22132.348860000002	0.23180687567296737	19995.210078333334	0.0853047450010122	0.140426882308598	0.327150463814401	0.573210362648951	0.405460081981356
PG254258	sp|Q9NXX6|NSE4A_HUMAN Non-structural maintenance of chromosomes element 4 homolog A OS=Homo sapiens GN=NSMCE4A PE=1 SV=2	385	30.91	30.91	0.0	1	15	8	0	1	1	0	3.54e-119	1	1	Q9NXX6	NSMCE4A	Q9NXX6	202292.88028	19985.86458	17250.963385	19824.130923	19846.886535	18718.016198	19439.337489999998	20136.096781	18957.538532	21054.944745	25536.521673	19226.96135575	19431.150156333333	0.015240522519477906	21849.668316666666	0.18448060340458539	0.801418140018699	0.638935106594302	0.142977590174629	0.165218215417162
PG248791	sp|P27540|ARNT_HUMAN Aryl hydrocarbon receptor nuclear translocator OS=Homo sapiens GN=ARNT PE=1 SV=1	789	3.549	3.549	1.521	4	5	3	0	1	1	0	1.49e-34	1	1	P27540|P27540-3|P27540-4|A6NGV6	ARNT	P27540	202037.16375	19345.522837	14681.364608	16393.27409	20761.150891999998	17250.963385	18849.122628999998	19396.363983	22883.323642	23525.540888	25507.868931	17795.32810675	18498.81666566667	0.055934453998995874	23972.244487	0.42986645956680775	0.597827334608262	0.576212408362329	0.0075501244422867	0.0232970895995782
PG250959	sp|Q15438|CYH1_HUMAN Cytohesin-1 OS=Homo sapiens GN=CYTH1 PE=1 SV=1	398	28.64	25.88	5.276	2	18	9	1	1	1	0	5.84e-125	1	1	Q15438|Q15438-2	CYTH1	Q15438	201658.18257000003	21402.648016	20583.7426	21526.428984000002	23241.3242	18289.44841	23072.428758000002	20527.636875999997	21054.944745	18018.729795	15894.352282000002	21688.53595	20629.838014666668	-0.07220017623287632	18322.675607333334	-0.2433024780679721	0.390887685222666	0.485748383509099	0.0336677927628565	0.062444028014791
PG255523	sp|Q96DB5|RMD1_HUMAN Regulator of microtubule dynamics protein 1 OS=Homo sapiens GN=RMDN1 PE=1 SV=1	314	44.59	44.59	11.46	1	26	14	0	1	1	0	1.73e-177	1	1	Q96DB5	RMDN1	Q96DB5	201107.40035	20761.150891999998	20612.483035	20583.7426	24916.338249	17844.619659	20447.031404	20393.57215	19166.300357	18555.088752	19213.013906	21718.428694000002	19561.741071	-0.15088494794229987	18978.134338333333	-0.19458155544963981	0.134362030783829	0.322266621382609	0.0427710924920872	0.0723386504244428
PG253623	sp|Q9NZL9-2|MAT2B_HUMAN Isoform 2 of Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens GN=MAT2B	323	77.09	5.573	12.07	1	77	20	19	5	5	4	7.739999999999999e-277	1	1	Q9NZL9-2	MAT2B	Q9NZL9-2	200951.43488000002	22999.946036	21669.784584	25197.716403	19767.617929	18098.603016999998	13725.216712999998	24258.386040999998	12742.3823041	23072.428758000002	21123.479003	22408.766238	18694.068590333332	-0.2614826279819976	18979.4300217	-0.23962655350943485	0.149408769453233	0.331636503364538	0.202969905361526	0.210286877669607
PG253892	sp|O60476|MA1A2_HUMAN Mannosyl-oligosaccharide 1;2-alpha-mannosidase IB OS=Homo sapiens GN=MAN1A2 PE=1 SV=1	641	9.36	9.36	1.56	1	9	5	0	2	2	0	8.27e-66	2	2	O60476	MAN1A2	O60476	200888.35461	19564.315689000003	22941.565971	20807.637706999998	21123.479003	20492.304604	21559.642531999998	19439.337489999998	19396.363983	16799.841479000002	20107.559667	21109.2495925	20497.094875333332	-0.04245584756125209	18767.921709666665	-0.1696063932936946	0.553769561393706	0.560317850580615	0.0714713862159563	0.102935486989034
PG252801	sp|Q10472|GALT1_HUMAN Polypeptide N-acetylgalactosaminyltransferase 1 OS=Homo sapiens GN=GALNT1 PE=1 SV=1	559	16.28	16.28	1.252	1	10	7	0	2	2	0	3.46e-88	2	2	Q10472	GALNT1	Q10472	200573.30899000002	15868.138319	16157.961556	22038.96733	19985.86458	21638.244966	19613.264593	21220.231072000002	21839.780161	18689.985097999997	21839.780161	18512.73294625	20823.913543666666	0.16972333801146589	20789.84847333333	0.16736135406034142	0.181195211334913	0.35838272290381	0.213081002337876	0.215778406395232
PG254580	sp|O96013|PAK4_HUMAN Serine/threonine-protein kinase PAK 4 OS=Homo sapiens GN=PAK4 PE=1 SV=1	591	30.96	29.95	10.15	1	74	16	1	3	3	0	1.9299999999999999e-205	3	3	O96013	PAK4	O96013	200083.17195	21625.11708	20043.525526	17542.082086000002	15941.295170000001	18481.41691	19090.720996	18200.155405	18718.016198	25507.868931	23072.428758000002	18788.0049655	18590.764437	-0.01522578608467516	22432.771295666666	0.2557959788348973	0.958803614829862	0.675831341184236	0.104193098781533	0.131931247850917
PG246734	sp|Q15388|TOM20_HUMAN Mitochondrial import receptor subunit TOM20 homolog OS=Homo sapiens GN=TOMM20 PE=1 SV=1	145	13.79	13.79	0.0	1	13	2	0	1	1	0	1.7699999999999998e-24	1	1	Q15388	TOMM20	Q15388	199773.96838	25588.909026	23725.276991	23312.442855	21342.901696	21751.68548	18645.879985	15130.280059	19680.063335	15561.58335	18420.615299	23492.382642	18509.281841333333	-0.34394412179645073	17887.420661333334	-0.3932476736658065	0.0220380664290624	0.163542951355987	0.0037293497851722	0.0154763167020508
PG243599	sp|A6NCE7|MP3B2_HUMAN Microtubule-associated proteins 1A/1B light chain 3 beta 2 OS=Homo sapiens GN=MAP1LC3B2 PE=2 SV=1	125	24.8	24.8	0.0	3	8	3	0	1	1	0	8.100000000000001e-37	1	1	Q9GZQ8|A6NCE7|H3BTL1	MAP1LC3B|MAP1LC3B2	A6NCE7	199642.22746999998	17181.080712000003	22160.868037	18328.679577	17341.357108	16942.035386	19213.013906	25326.340554000002	16157.961556	22769.070732	23268.620719	18752.9963585	20493.796615333333	0.12806614998159685	20731.884335666666	0.1447301217772823	0.465899895785695	0.524846710828969	0.398813133319868	0.32449102362039
PG248070	sp|O75027-2|ABCB7_HUMAN Isoform 2 of ATP-binding cassette sub-family B member 7; mitochondrial OS=Homo sapiens GN=ABCB7	753	13.55	13.55	1.461	3	18	9	0	1	1	0	9.860000000000001e-129	1	1	O75027|O75027-2|B4DGL8	ABCB7	O75027-2	199604.43516	18555.088752	19564.315689000003	15920.352395	15778.365518	21368.858489	25288.175984	19596.114959	21457.013818	23268.620719	17489.966162999997	17454.5305885	22084.383144000003	0.33942497745707945	20738.533566666665	0.2487123255308049	0.0195201125366043	0.158844150731496	0.0787826291178759	0.110078727064625
PG247699	sp|Q8IWB7|WDFY1_HUMAN WD repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=WDFY1 PE=1 SV=1	410	4.634	4.634	0.0	1	6	2	0	1	1	0	7.64e-28	1	1	Q8IWB7	WDFY1	Q8IWB7	199108.95719000002	19057.448259	20447.031404	24395.406602	23669.145727000003	21123.479003	15826.645408	19824.130923	20359.78586	17730.402322	18200.155405	21892.257998	18924.751778	-0.21014638620115292	18763.44786233333	-0.22249581028559387	0.132877753423566	0.321587646587194	0.0655208577548901	0.0966923206519749
PG257271	sp|Q96DT7|ZBT10_HUMAN Zinc finger and BTB domain-containing protein 10 OS=Homo sapiens GN=ZBTB10 PE=1 SV=2	871	7.463	7.463	0.0	1	10	4	0	1	1	0	1.7600000000000001e-59	1	1	Q96DT7	ZBTB10	Q96DT7	198902.05182	21010.11733	22342.654610999998	16626.357207	18912.667692	21872.425675	18509.614353999998	21751.68548	16393.27409	20564.609506	20967.138528	19722.94921	20711.24183633333	0.07053876269680823	19308.340708	-0.030651107377244167	0.525548609678307	0.546999175356747	0.815943274155468	0.495604339771741
PG254335	sp|Q9NV35|NUD15_HUMAN Nucleotide triphosphate diphosphatase NUDT15 OS=Homo sapiens GN=NUDT15 PE=1 SV=1	164	25.0	25.0	0.0	1	10	3	0	1	1	0	7.84e-50	1	1	Q9NV35	NUDT15	Q9NV35	198779.65389000002	21559.642531999998	17181.080712000003	19722.485961000002	22391.477405	20583.7426	18578.48213	20761.150891999998	19767.617929	19396.363983	18645.879985	20213.6716525	19974.458540666667	-0.017175003882148585	19269.953965666668	-0.06897827442886842	0.908486416459363	0.664732210524179	0.525558356638328	0.384181088674508
PG252705	sp|O60861|GAS7_HUMAN Growth arrest-specific protein 7 OS=Homo sapiens GN=GAS7 PE=1 SV=3	476	14.08	14.08	3.571	3	24	6	0	2	2	0	6.939999999999999e-89	2	2	O60861|O60861-1|O60861-4	GAS7	O60861	198349.54841000002	20359.78586	20136.096781	20675.354846	20136.096781	19518.941422	24395.406602	16942.035386	15868.138319	20492.304604	20807.637706999998	20326.833567	20285.461136666665	-0.0029393966115258594	19056.026876666667	-0.09313814231341264	0.868867408094492	0.65555220287826	0.314174688672396	0.277581173755593
PG256118	sp|Q8NCE0|SEN2_HUMAN tRNA-splicing endonuclease subunit Sen2 OS=Homo sapiens GN=TSEN2 PE=1 SV=2	465	13.33	13.33	7.312	3	13	6	0	1	1	0	5.93e-80	1	1	Q8NCE0|Q8NCE0-2|C9J7Z4	TSEN2	Q8NCE0	197951.61608	20583.7426	20359.78586	19439.337489999998	20492.304604	19090.720996	21368.858489	21010.11733	20492.304604	16673.849309999998	19846.886535	20218.7926385	20489.898938333332	0.019216019065695356	19004.34681633333	-0.08936740924331786	0.753815103229952	0.625779436870594	0.257261497315256	0.243369234970642
PG245790	sp|Q92673|SORL_HUMAN Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2	2214	4.336	4.336	0.0	1	7	7	0	1	1	0	1.0299999999999999e-91	1	1	Q92673	SORL1	Q92673	197748.29439	19004.599777000003	15071.114366	17250.963385	17082.292267	15778.365518	22729.840429	20899.032242	21123.479003	22589.238955999997	23312.442855	17102.24244875	19802.412729666667	0.2114907153302573	22341.720271333335	0.385554771043244	0.179470568313053	0.356515671394653	0.0018926567733093	0.0108690534739885
PG248444	sp|Q9NQW6|ANLN_HUMAN Anillin OS=Homo sapiens GN=ANLN PE=1 SV=2	1124	22.42	20.55	0.0	1	62	18	2	1	1	0	2.5699999999999997e-207	1	1	Q9NQW6	ANLN	Q9NQW6	196753.75825	18200.155405	19680.063335	18718.016198	16157.961556	18555.088752	20761.150891999998	20612.483035	22160.868037	20136.096781	20393.57215	18189.049123499997	19976.240893	0.13521499931691852	20896.845656	0.20021506173947093	0.123923331564259	0.311512103915617	0.0320300375729296	0.0603801716531493
PG243401	sp|O75582|KS6A5_HUMAN Ribosomal protein S6 kinase alpha-5 OS=Homo sapiens GN=RPS6KA5 PE=1 SV=1	802	10.35	9.352	0.0	2	12	6	1	1	1	0	4.33e-76	1	1	O75582|O75582-3	RPS6KA5	O75582	196399.04051999998	19166.300357	19846.886535	17730.402322	25380.243045	21790.665164	21625.11708	17205.667997999997	18018.729795	18509.614353999998	18603.696434999998	20530.95806475	20207.150080666666	-0.022935086220035036	18377.34686133333	-0.15987245181861154	0.900915369297647	0.663319770538649	0.2448516534093	0.236358668676577
PG266337	tr|Q5T624|Q5T624_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=1	422	54.03	5.924	15.64	1	131	23	21	17	13	12	0.0	1	1	Q5T624	NASP	Q5T624	194628.85635	13816.208469	19824.130923	19596.114959	22066.396886	18053.172050999998	19518.941422	21457.013818	18200.155405	20967.138528	19824.130923	18825.71280925	19676.375763666667	0.06376002031286854	19663.808285333333	0.0628382636041471	0.618692332675102	0.583692182920972	0.610799204243997	0.420142209511337
PG249992	sp|Q9H6K1|CF106_HUMAN Uncharacterized protein C6orf106 OS=Homo sapiens GN=C6orf106 PE=1 SV=2	298	19.46	19.46	4.362	3	6	4	0	1	1	0	1.3199999999999999e-48	1	1	Q9H6K1|Q9H6K1-2|Q5TH58	C6orf106	Q9H6K1	194396.12589	17205.667997999997	18509.614353999998	17205.667997999997	18689.985097999997	23415.826589	21010.11733	19345.522837	17377.084637	17700.707050999998	23387.692576	17902.733861999997	21257.15558533333	0.2477686500459833	19488.494754666666	0.1224427514638994	0.0122586538529028	0.133493276238425	0.341033010148495	0.292551102199456
PG252166	sp|Q09472|EP300_HUMAN Histone acetyltransferase p300 OS=Homo sapiens GN=EP300 PE=1 SV=2	2414	14.42	10.27	2.568	1	45	29	12	1	1	0	0.0	1	1	Q09472	EP300	Q09472	193989.84929	18603.696434999998	18396.1509	19057.448259	19243.070010000003	17314.196943	17892.788608	17730.402322	22999.946036	20937.965651	20043.525526	18825.091400999998	17645.795957666665	-0.09333236164984274	21327.145737666666	0.1800340297137734	0.0587860049501774	0.237419075607699	0.0175877763921717	0.04098039742096
PG250026	sp|Q7Z6I8|CE024_HUMAN UPF0461 protein C5orf24 OS=Homo sapiens GN=C5orf24 PE=1 SV=1	188	29.79	29.79	5.851	1	9	5	0	1	1	0	2.31e-64	1	1	Q7Z6I8	C5orf24	Q7Z6I8	193957.83338000003	20393.57215	20107.559667	14541.045586000002	19166.300357	17292.108634	23588.561501	18098.603016999998	22769.070732	16157.961556	21342.901696	18552.119440000002	19659.75771733333	0.08366152901137393	20089.977994666668	0.11489197052187008	0.603647901383987	0.577870619863923	0.49738085511493	0.371314613632936
PG256362	sp|Q6PI48|SYDM_HUMAN Aspartate--tRNA ligase; mitochondrial OS=Homo sapiens GN=DARS2 PE=1 SV=1	645	26.51	25.58	1.55	1	30	14	1	2	2	1	3.12e-198	1	1	Q6PI48	DARS2	Q6PI48	193594.54935	19613.264593	18098.603016999998	17520.141429	19345.522837	17700.707050999998	22490.229683999998	19243.070010000003	18555.088752	22541.282652	18289.44841	18644.382969	19811.335581666666	0.08758509054208694	19795.273271333335	0.08641493144972293	0.381797886913312	0.479867135155627	0.376661614024116	0.312505291574914
PG247193	sp|Q12933-2|TRAF2_HUMAN Isoform 2 of TNF receptor-associated factor 2 OS=Homo sapiens GN=TRAF2	553	13.02	13.02	0.0	3	13	7	0	1	1	0	1.61e-80	1	1	Q12933|Q12933-2|Q12933-3	TRAF2	Q12933-2	193543.76165	18957.538532	19596.114959	17127.990973	20675.354846	18849.122628999998	17569.722996999997	20807.637706999998	20967.138528	19596.114959	18756.955643999998	19089.2498275	19075.494444333333	-0.0010399558188067144	19773.403043666665	0.05080077465614394	0.989190871012239	0.683878696998624	0.507169804273557	0.375682997040177
PG242738	sp|Q92833|JARD2_HUMAN Protein Jumonji OS=Homo sapiens GN=JARID2 PE=1 SV=2	1246	5.859	5.859	1.364	3	27	9	0	2	2	0	1.06e-115	2	2	Q92833|Q92833-2|Q92833-3	JARID2	Q92833	193245.31462999998	23387.692576	23456.551265	20527.636875999997	16249.284058	22490.229683999998	21123.479003	16249.284058	17341.357108	16218.7489	18689.985097999997	20905.29119375	19954.330915	-0.06716623417564906	17416.697035333334	-0.26339708706043813	0.696187960367193	0.606364837392199	0.100543316349332	0.128454183141691
PG243068	sp|P24723|KPCL_HUMAN Protein kinase C eta type OS=Homo sapiens GN=PRKCH PE=1 SV=4	683	21.82	20.64	4.978	1	26	13	1	1	1	0	1.52e-167	1	1	P24723	PRKCH	P24723	192968.81696	20564.609506	20527.636875999997	18957.538532	17127.990973	19345.522837	17127.990973	17250.963385	19596.114959	19287.118427	22200.839530999998	19294.44397175	17908.159065	-0.10756843101097296	20361.357638999998	0.0776482907145521	0.234555208959371	0.399913992074564	0.382599388607015	0.315933285430959
PG255501	sp|Q8TA86|RP9_HUMAN Retinitis pigmentosa 9 protein OS=Homo sapiens GN=RP9 PE=1 SV=2	221	26.7	26.7	0.0	1	17	5	0	2	2	0	2.92e-74	2	2	Q8TA86	RP9	Q8TA86	192961.72778	20675.354846	16725.186171	24185.409819	18509.614353999998	23669.145727000003	20239.372773	18603.696434999998	17413.873992	18420.615299	16116.069237	20023.8912975	20837.404978333336	0.05745325603474161	17316.85284266667	-0.20954560517230483	0.654970002499066	0.594910211972207	0.151164227791866	0.172314243551193
PG250230	sp|Q12834|CDC20_HUMAN Cell division cycle protein 20 homolog OS=Homo sapiens GN=CDC20 PE=1 SV=2	499	24.65	24.65	7.615	1	50	11	0	1	1	0	4.5800000000000005e-133	1	1	Q12834	CDC20	Q12834	190939.40587	16393.27409	17413.873992	16799.841479000002	16082.123382999998	21625.11708	25049.641426	21342.901696	21669.784584	16596.155635	16966.870884	16672.278236	22672.553400666668	0.4434956182651156	18410.937034333332	0.1431117958746866	0.000283910271556	0.0255088883978897	0.209114499474401	0.213890247730583
PG248156	sp|P01889|1B07_HUMAN HLA class I histocompatibility antigen; B-7 alpha chain OS=Homo sapiens GN=HLA-B PE=1 SV=3	362	33.7	5.525	5.249	1	26	10	9	7	7	6	1.47e-148	1	1	P01889	HLA-B	P01889	190657.67687999998	16484.425649	17015.485858	16116.069237	21220.231072000002	17665.017881	20612.483035	18053.172050999998	21368.858489	17803.753179	22941.565971	17709.052954	18776.890989000003	0.08447114483446627	20704.72587966667	0.22547304066102614	0.431695674680653	0.508105432933161	0.10527018423999	0.132925015071577
PG257441	sp|Q15326|ZMY11_HUMAN Zinc finger MYND domain-containing protein 11 OS=Homo sapiens GN=ZMYND11 PE=1 SV=2	602	16.78	16.78	0.0	7	15	9	0	1	1	0	8.41e-106	1	1	Q15326|Q15326-2|Q15326-3|Q15326-4|Q15326-6|B7Z2J6|B0QZE2	ZMYND11	Q15326	190590.57280000002	18098.603016999998	16116.069237	18849.122628999998	19470.957873	18912.667692	24625.614342	21625.11708	18171.847428	16966.870884	17932.797577	18133.688189	21721.133038	0.2604269773765352	17690.505296333333	-0.03569712641927784	0.0404528081296988	0.207163294309609	0.668213977780329	0.442002506042682
PG257250	sp|Q8NF64|ZMIZ2_HUMAN Zinc finger MIZ domain-containing protein 2 OS=Homo sapiens GN=ZMIZ2 PE=1 SV=2	920	6.63	6.63	0.0	4	10	5	0	1	1	0	1.45e-61	1	1	Q8NF64|Q8NF64-2|Q8NF64-3|E7EWM3	ZMIZ2	Q8NF64	190545.19278999997	17520.141429	18689.985097999997	21342.901696	18603.696434999998	21526.428984000002	15658.190538	15868.138319	21220.231072000002	21872.425675	17892.788608	19039.181164499998	17684.252613666667	-0.10650618470265114	20328.481785	0.09453104010698621	0.372226775547209	0.476553597993552	0.354476907661566	0.300233193941181
