HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","10053","AP1M2","NP_005489.2","AP-1 complex subunit mu-2 isoform 2","11222723, 21762802, 23077317, 23705972","2016-07-28 14:32","The highly conserved C-terminal dileucine motif (residues 851-856) in the cytosolic domain of HIV-1 gp41 interacts with clathrin-associated AP-1 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","10053","AP1M2","NP_005489.2","AP-1 complex subunit mu-2 isoform 2","9882340, 11222723, 21762802, 23077317, 23705972","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","10053","AP1M2","NP_005489.2","AP-1 complex subunit mu-2 isoform 2","9882340, 21762802, 23077317, 23705972","2016-07-28 14:32","A Tyr-based motif YXXO (residues 712-715) in the cytoplasmic domain of HIV-1 gp41 interacts with the micro1 and micro2 subunits of AP complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1174","AP1S1","NP_001274.1","AP-1 complex subunit sigma-1A","11222723, 21762802, 23077317","2016-07-28 14:32","The highly conserved C-terminal dileucine motif (residues 851-856) in the cytosolic domain of HIV-1 gp41 interacts with clathrin-associated AP-1 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1174","AP1S1","NP_001274.1","AP-1 complex subunit sigma-1A","9882340, 11222723, 21762802, 23077317","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","8905","AP1S2","NP_003907.3","AP-1 complex subunit sigma-2 isoform 2","11222723, 21762802, 23077317, 23705972","2016-07-28 14:31","The highly conserved C-terminal dileucine motif (residues 851-856) in the cytosolic domain of HIV-1 gp41 interacts with clathrin-associated AP-1 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","8905","AP1S2","NP_003907.3","AP-1 complex subunit sigma-2 isoform 2","9882340, 11222723, 21762802, 23077317, 23705972","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","130340","AP1S3","NP_001034658.1","AP-1 complex subunit sigma-3","11222723, 21762802, 23077317, 23705972","2016-07-28 14:33","The highly conserved C-terminal dileucine motif (residues 851-856) in the cytosolic domain of HIV-1 gp41 interacts with clathrin-associated AP-1 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","130340","AP1S3","NP_001034658.1","AP-1 complex subunit sigma-3","9882340, 11222723, 21762802, 23077317, 23705972","2016-07-28 14:33","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","160","AP2A1","NP_055018.2","AP-2 complex subunit alpha-1 isoform 1","17108326, 21762802, 23077317, 23705972","2016-07-28 14:33","Two independent motifs, a membrane proximal conserved GYxxO motif (residues 711-715) and a C-terminal dileucine motif (residues 855-856), of the HIV-1 gp41 protein mediate endocytosis through interaction with the clathrin adaptor AP-2 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","160","AP2A1","NP_055018.2","AP-2 complex subunit alpha-1 isoform 1","9882340, 21762802, 23077317","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","161","AP2A2","NP_036437.1","AP-2 complex subunit alpha-2 isoform 2","17108326, 21762802, 23077317, 23705972","2016-07-28 14:33","Two independent motifs, a membrane proximal conserved GYxxO motif (residues 711-715) and a C-terminal dileucine motif (residues 855-856), of the HIV-1 gp41 protein mediate endocytosis through interaction with the clathrin adaptor AP-2 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","161","AP2A2","NP_036437.1","AP-2 complex subunit alpha-2 isoform 2","9882340, 21762802, 23077317","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","163","AP2B1","NP_001273.1","AP-2 complex subunit beta isoform b","17108326, 21762802, 23077317, 23705972","2016-07-28 14:33","Two independent motifs, a membrane proximal conserved GYxxO motif (residues 711-715) and a C-terminal dileucine motif (residues 855-856), of the HIV-1 gp41 protein mediate endocytosis through interaction with the clathrin adaptor AP-2 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","163","AP2B1","NP_001273.1","AP-2 complex subunit beta isoform b","9882340, 21762802, 23077317","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1173","AP2M1","NP_004059.2","AP-2 complex subunit mu isoform a","17108326, 21762802, 23077317","2016-07-28 14:33","Two independent motifs, a membrane proximal conserved GYxxO motif (residues 711-715) and a C-terminal dileucine motif (residues 855-856), of the HIV-1 gp41 protein mediate endocytosis through interaction with the clathrin adaptor AP-2 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1173","AP2M1","NP_004059.2","AP-2 complex subunit mu isoform a","9400603, 9882340, 11222723, 17108326, 18187620, 21762802, 23077317","2016-07-28 14:32","Two tyrosine-based endocytic signals (residues 704-710 and 760-766) in the cytosolic tail (gp41) of the HIV-1 envelope glycoprotein (Env) complex interact with members of the adaptor medium chain family, AP-1 mu1, AP-2 mu2 and AP-3 mu3A "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1175","AP2S1","NP_004060.2","AP-2 complex subunit sigma isoform AP17","17108326, 21762802, 23077317","2016-07-28 14:33","Two independent motifs, a membrane proximal conserved GYxxO motif (residues 711-715) and a C-terminal dileucine motif (residues 855-856), of the HIV-1 gp41 protein mediate endocytosis through interaction with the clathrin adaptor AP-2 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1175","AP2S1","NP_004060.2","AP-2 complex subunit sigma isoform AP17","9882340, 17108326, 21762802, 23077317","2016-07-28 14:32","The cytoplasmic domain (residues 707-856) of HIV-1 gp41 interacts with whole clathrin-associated AP-1 and AP-2 adaptor complexes "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","10947","AP3M2","NP_006794.1","AP-3 complex subunit mu-2","9400603, ","2016-07-28 14:32","Two tyrosine-based endocytic signals (residues 704-710 and 760-766) in the cytosolic tail (gp41) of the HIV-1 envelope glycoprotein (Env) complex interact with members of the adaptor medium chain family, AP-1 mu1, AP-2 mu2 and AP-3 mu3A "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","10572","SIVA1","NP_006418.2","apoptosis regulatory protein Siva isoform 1","17653867, ","2016-07-28 14:33","Siva-1 sensitizes CD4-positive T-cells to HIV-1 gp120/gp41-induced apoptosis. The Siva-1-mediated sensitization on CD4-positive T-cells shows significant activation of caspase-3, -8, and -9 "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","10134","BCAP31","NP_005736.3","B-cell receptor-associated protein 31 isoform b","22190034, ","2016-07-28 14:33","HIV-1 gp41 is identified to have a physical interaction with B-cell receptor-associated protein 31 (BCAP31) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1232","CCR3","NP_001828.1","C-C chemokine receptor type 3 isoform 1","24041034, ","2016-07-28 14:34","CCR3 is an alternative coreceptor usage by R5-tropic HIV-1 type C gp120/gp41, although its usage frequency is less than that of CCR5 coreceptor "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1234","CCR5","NP_000570.1","C-C chemokine receptor type 5","21859712, ","2016-07-28 14:34","HIV-1 R5-tropic Env-mediated apoptosis of bystander cells is dependent on both CCR5 expression levels and fusogenic activity of the Env glycoprotein through the mechanism of apoptosis involved caspase-3 activation and mitochondrial depolarization "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1234","CCR5","NP_000570.1","C-C chemokine receptor type 5","25231990, ","2016-07-28 14:35","SMS2, but not SMS1, is involved in enhancement of HIV-1 gp120/gp41-mediated membrane fusion through CD4 receptor and CCR5/CXCR4 coreceptors "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1234","CCR5","NP_000570.1","C-C chemokine receptor type 5","9256481, ","2016-07-28 14:33","RANTES, MIP-1beta, and anti-CD4 antibodies inhibit CCR5-dependent cell-cell fusion mediated by HIV-1 gp120 and gp41 from macrophage-tropic isolates "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1237","CCR8","NP_005192.1","C-C chemokine receptor type 8","24041034, ","2016-07-28 14:34","CCR8 is an alternative coreceptor usage by R5-tropic HIV-1 type C gp120/gp41, although its usage frequency is less than that of CCR5 coreceptor "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","11591141, 18500445, 18925934, 23043104","2016-07-28 14:31","The engagement of gp120 by CXCR4 in the HIV-1 Env-mediated fusion process results in a quick HIV-1 gp41 six-helix bundle formation "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","25231990, ","2016-07-28 14:35","SMS2, but not SMS1, is involved in enhancement of HIV-1 gp120/gp41-mediated membrane fusion through CD4 receptor and CCR5/CXCR4 coreceptors "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","7852","CXCR4","NP_003458.1","C-X-C chemokine receptor type 4 isoform b","8629022, 8640552, 9710449, 12871111, 14505910, 14640682, 14694113, 15161081, 15258189, 17959679, 18468560, 18500445, 18991615, 19540208, 22226668, 22297516","2016-07-28 14:32","The interactions between HIV-1 gp120/41, CD4 receptor, and CXCR4 result in cell-virus and cell-cell membrane fusion "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","836","CASP3","NP_004337.2","caspase-3 preproprotein","16330530, 17967742, 21255440, 23202514","2016-07-28 14:32","HIV-1 gp41-dependent apoptosis involves caspase-3-dependent mitochondrial depolarization and reactive oxygen species production; HIV-1 gp41-induced mitochondrial depolarization is inhibited by the protease inhibitor nelfinavir "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","836","CASP3","NP_004337.2","caspase-3 preproprotein","21255440, ","2016-07-28 14:33","A point mutation (V38E) in the gp41 region of HIV-1 abolishes HIV-1-mediated apoptosis by CASP3 and minimizes CD4 loss in humanized mice without altering viral replication "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1495","CTNNA1","NP_001894.2","catenin alpha-1 isoform 1","10420987, 11883950, 23077317","2016-07-28 14:32","HIV-1 gp41 and alpha-catenin co-localize in gp160 and GST-alpha-catenin expressing cells; the leucine zipper-like domain (gp160 residues 791-824) of gp41 interacts strongly with the carboxy terminus (residues 795-906) of alpha-catenin "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","1496","CTNNA2","NP_004380.2","catenin alpha-2 isoform 1","10420987, 11883950, 23077317","2016-07-28 14:33","HIV-1 gp41 and alpha-catenin co-localize in gp160 and GST-alpha-catenin expressing cells; the leucine zipper-like domain (gp160 residues 791-824) of gp41 interacts strongly with the carboxy terminus (residues 795-906) of alpha-catenin "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","29119","CTNNA3","NP_037398.2","catenin alpha-3 isoform a","10420987, 11883950, 23077317","2016-07-28 14:33","HIV-1 gp41 and alpha-catenin co-localize in gp160 and GST-alpha-catenin expressing cells; the leucine zipper-like domain (gp160 residues 791-824) of gp41 interacts strongly with the carboxy terminus (residues 795-906) of alpha-catenin "
"155971","NP_579895.1","Envelope transmembrane glycoprotein gp41","interacts with","712","C1QA","NP_057075.1","complement C1q subcomponent subunit A precursor","7739575, ","2016-07-28 14:33","The interaction between C1q and HIV-gp41 is dependent upon the presence of calcium; calcium can not be replaced by larger cations such as strontium, barium, lead or smaller ions such as magnesium and manganese "
